locatie.message.id;locatie.code;locatie.naam;coordinatenstelsel;geometriepunt.x;geometriepunt.y;tijdstip;statuswaarde;bemonsteringshoogte;referentievlak;opdrachtgevendeinstantie;kwaliteitswaarde.code;parameter.wat.omschrijving;bemonsteringsapparaat.code;bemonsteringsapparaat.omschrijving;bemonsteringssoort.code;bemonsteringssoort.omschrijving;biotaxon.code;biotaxon.omschrijving;biotaxontype.code;biotaxontype.omschrijving;compartiment.code;compartiment.omschrijving;eenheid.code;eenheid.omschrijving;grootheid.code;grootheid.omschrijving;typering.code;typering.omschrijving;hoedanigheid.code;hoedanigheid.omschrijving;meetapparaat.code;meetapparaat.omschrijving;orgaan.code;orgaan.omschrijving;parameter.code;parameter.omschrijving;typering.code.1;typering.omschrijving.1;groepering.code;groepering.omschrijving;waardebepalingstechniek.code;waardebepalingstechniek.omschrijving;waardebepalingsmethode.code;waardebepalingsmethode.omschrijving;waardebewerkingsmethode.code;waardebewerkingsmethode.omschrijving;numeriekewaarde;alphanumeriekewaarde
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2018-05-22T09:16:00.000+01:00;Definitief;0;SPRONGLG;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.0358;+.358E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2018-06-05T07:55:00.000+01:00;Definitief;0;SPRONGLG;RIKZMON_CHEMIE;99;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;999999999999;999999999999
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2018-06-19T08:30:00.000+01:00;Definitief;0;SPRONGLG;RIKZMON_CHEMIE;99;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;999999999999;999999999999
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2018-07-03T07:43:00.000+01:00;Definitief;0;SPRONGLG;RIKZMON_CHEMIE;99;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;999999999999;999999999999
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2018-07-17T07:54:00.000+01:00;Definitief;0;SPRONGLG;RIKZMON_CHEMIE;99;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;999999999999;999999999999
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2018-07-31T07:09:00.000+01:00;Definitief;0;SPRONGLG;RIKZMON_CHEMIE;99;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;999999999999;999999999999
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2018-08-13T09:58:00.000+01:00;Definitief;0;SPRONGLG;RIKZMON_CHEMIE;99;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;999999999999;999999999999
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2019-01-02T10:11:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;99;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;999999999999;999999999999
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2019-01-29T11:53:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;99;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;999999999999;999999999999
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2019-02-28T09:00:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.692;+.692E+00
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2019-03-26T10:55:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.676;+.676E+00
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2019-04-09T11:00:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.454;+.454E+00
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2019-04-24T12:10:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.0162;+.162E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2019-05-07T09:51:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.01;+.1E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2019-05-20T10:40:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.01;+.1E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2019-06-05T13:03:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.01;+.1E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2019-06-20T14:30:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.01;+.1E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2019-07-04T13:15:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.01;+.1E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2019-07-29T12:34:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.018;+.180E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2019-08-13T09:18:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.01;+.1E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2019-08-27T07:49:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.01;+.1E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2019-09-10T08:31:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.0197;+.197E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2019-10-07T11:38:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.027;+.270E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2019-11-06T08:47:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.0824;+.824E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2019-12-05T13:12:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.489;+.489E+00
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2019-12-30T11:40:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.352;+.352E+00
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2020-01-30T11:52:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.811;+.811E+00
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2020-02-24T12:31:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;1.09;+.109E+01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2020-03-23T11:13:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;1.38;+.138E+01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2020-04-06T10:01:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.908;+.908E+00
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2020-04-20T13:41:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.331;+.331E+00
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2020-05-07T08:45:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.01;+.1E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2020-05-18T13:17:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.01;+.1E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2020-06-02T10:31:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.014;+.140E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2020-06-17T09:33:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.0103;+.103E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2020-07-01T09:28:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.0395;+.395E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2020-07-13T15:43:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.0209;+.209E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2020-07-27T09:23:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.0214;+.214E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2020-08-10T09:22:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.01;+.1E-01
NA;soelekerkepolder.oost;Soelekerkepolder, oost;ETRS89;3.730818;51.542206;2020-08-24T09:10:00.000+01:00;Definitief;-100;WATSGL;RIKZMON_CHEMIE;00;(massa)Concentratie nitraat in Oppervlaktewater uitgedrukt in stikstof / opgeloste fractie in mg/l;68;Pomp;SB;Steekbemonstering;NVT;NVT;;;OW;Oppervlaktewater;mg/l;milligram per liter;CONCTTE;(massa)Concentratie;NVT;NVT;Nnf;uitgedrukt in stikstof / opgeloste fractie;8000;NVT;NVT;NVT;NO3;nitraat;NVT;NVT;NA;NA;NA;NA;NA;Nutrienten mbv autoanalyser;NVT;NVT;0.0247;+.247E-01
